#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
DHX37	57647	0.5002	0.6532	0.1100	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to TSR2 associated with Blackfan-Diamond anemia (ORPHA:124): Adenocarcinoma of the large intestine (HP:0040275)-Acute leukemia (HP:0002488), Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Fatigue (HP:0012378), 		
GIGYF2	26058	0.2500	0.8622	0.0589	0.3093	0.0000	0.0000	0.5000	0.5000	0.5000	0	Hereditary late-onset Parkinson disease (ORPHA:411602): Adenocarcinoma of the large intestine (HP:0040275)-Dysphagia (HP:0002015), Abdominal pain (HP:0002027)-Chronic constipation (HP:0012450), 			Proximity to PON2 associated with Amyotrophic lateral sclerosis (ORPHA:803): Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Nausea and vomiting (HP:0002017), 		
SVIL	6840	0.5001	0.5782	0.0585	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to VAPB associated with Amyotrophic lateral sclerosis (ORPHA:803): Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Nausea and vomiting (HP:0002017), 		
DISP3	57540	0.5000	0.5365	0.0406	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to CCNF associated with Amyotrophic lateral sclerosis (ORPHA:803): Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Nausea and vomiting (HP:0002017), 		
GPR179	440435	0.5000	0.5352	0.0401	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to MITF associated with Waardenburg-Shah syndrome (ORPHA:897): Adenocarcinoma of the large intestine (HP:0040275)-Intestinal obstruction (HP:0005214), Fatigue (HP:0012378)-Abdominal pain (HP:0002027), Abdominal pain (HP:0002027)-Abdominal pain (HP:0002027), 		
DISP1	84976	0.2506	0.8158	0.0395	0.2712	0.1974	0.0000	0.5012	0.5012	0.5000	0	Microform holoprosencephaly (ORPHA:280200): Adenocarcinoma of the large intestine (HP:0040275)-Duodenal atresia (HP:0002247), 	Adenocarcinoma of the large intestine (HP:0040275)-absent primary palate (MP:0030314), Abdominal pain (HP:0002027)-absent primary palate (MP:0030314), 		Proximity to FOXA2 associated with Combined pituitary hormone deficiencies, genetic forms (ORPHA:95494): Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Constipation (HP:0002019), 	Proximity to FOXA2 Adenocarcinoma of the large intestine (HP:0040275)-abnormal foregut morphology (MP:0000474), Abdominal pain (HP:0002027)-abnormal foregut morphology (MP:0000474), 	
ZFP64	55734	0.5000	0.5186	0.0346	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ADA2 associated with Vasculitis, autoinflammation, immunodeficiency, and hematologic defects syndrome (OMIM:615688): Adenocarcinoma of the large intestine (HP:0040275)-Esophageal varix (HP:0002040), Fatigue (HP:0012378)-Myalgia (HP:0003326), Abdominal pain (HP:0002027)-Abdominal pain (HP:0002027), 		
MUC16	94025	0.5037	0.4991	0.0302	0.0000	0.0000	0.0000	0.5037	0.5037	1.0000	0					Proximity to MUC2 Adenocarcinoma of the large intestine (HP:0040275)-increased intestinal adenocarcinoma incidence (MP:0002957), Abdominal pain (HP:0002027)-abnormal intestine physiology (MP:0010155), 	
FLG	2312	0.2500	0.7682	0.0257	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0				Proximity to JAK2 associated with Polycythemia vera (ORPHA:729): Adenocarcinoma of the large intestine (HP:0040275)-Myelodysplasia (HP:0002863), Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Abdominal pain (HP:0002027), 	Proximity to JAK2 Adenocarcinoma of the large intestine (HP:0040275)-increased hemolymphoid system tumor incidence (MP:0010296), 	
RAB11FIP5	26056	0.5001	0.4787	0.0243	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to KIF23 associated with Congenital dyserythropoietic anemia type III (ORPHA:98870): Adenocarcinoma of the large intestine (HP:0040275)-Melena (HP:0002249), Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Fatigue (HP:0012378), 		
PTPN21	11099	0.5012	0.4652	0.0218	0.0000	0.0000	0.0000	0.5012	0.5012	1.0000	0				Proximity to PTPN3 associated with Cholangiocarcinoma (ORPHA:70567): Adenocarcinoma of the large intestine (HP:0040275)-Biliary tract neoplasm (HP:0100574), Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Abdominal pain (HP:0002027), 		
DNAH14	127602	0.0000	0.9802	0.0136	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
VCL	7414	0.2515	0.6894	0.0128	0.0000	0.3040	0.0000	0.5030	0.5030	0.5000	0		Adenocarcinoma of the large intestine (HP:0040275)-abnormal foregut morphology (MP:0000474), Abdominal pain (HP:0002027)-abnormal foregut morphology (MP:0000474), 		Proximity to PFN1 associated with Amyotrophic lateral sclerosis (ORPHA:803): Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Nausea and vomiting (HP:0002017), 		
ZNF281	23528	0.5000	0.4062	0.0126	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to SOX2 associated with Septo-optic dysplasia spectrum (ORPHA:3157): Adenocarcinoma of the large intestine (HP:0040275)-Esophageal atresia (HP:0002032), Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Constipation (HP:0002019), 	Proximity to SOX2 Adenocarcinoma of the large intestine (HP:0040275)-abnormal esophagus morphology (MP:0000467), Abdominal pain (HP:0002027)-abnormal digestive system physiology (MP:0001663), 	
DYRK2	8445	0.5017	0.4020	0.0124	0.0000	0.0000	0.0000	0.5017	0.5017	1.0000	0				Proximity to GLI2 associated with Combined pituitary hormone deficiencies, genetic forms (ORPHA:95494): Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Constipation (HP:0002019), 	Proximity to GLI2 Adenocarcinoma of the large intestine (HP:0040275)-esophagus stenosis (MP:0010884), Abdominal pain (HP:0002027)-abnormal foregut morphology (MP:0000474), 	Proximity to GLI2 Adenocarcinoma of the large intestine (HP:0040275)-abnormal(ly) malformed esophagus (ZP:0012368), 
GOLGA6L9	440295	0.0000	0.9615	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PLA2G4C	8605	0.5008	0.3901	0.0110	0.0000	0.0000	0.0000	0.5008	0.5008	1.0000	0				Proximity to PLA2G2A associated with ?Colorectal cancer, susceptibility to (OMIM:114500): Adenocarcinoma of the large intestine (HP:0040275)-Hereditary nonpolyposis colorectal carcinoma (HP:0006716), 		
AIP	9049	0.3018	0.6011	0.0097	0.6036	0.3729	0.0000	0.5016	0.6036	0.5000	0	Acromegaly (ORPHA:963): Adenocarcinoma of the large intestine (HP:0040275)-Pituitary prolactin cell adenoma (HP:0006767), Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Arthralgia (HP:0002829), 	Adenocarcinoma of the large intestine (HP:0040275)-increased pituitary adenoma incidence (MP:0002041), 		Proximity to RET associated with Hirschsprung disease (ORPHA:388): Adenocarcinoma of the large intestine (HP:0040275)-Intestinal polyposis (HP:0200008), Fatigue (HP:0012378)-Abdominal pain (HP:0002027), Abdominal pain (HP:0002027)-Abdominal pain (HP:0002027), 	Proximity to RET Adenocarcinoma of the large intestine (HP:0040275)-abnormal colon morphology (MP:0000495), Abdominal pain (HP:0002027)-distended abdomen (MP:0001270), 	Proximity to RET Adenocarcinoma of the large intestine (HP:0040275)-abnormal(ly) absent posterior intestine neuron (ZP:0009740), Abdominal pain (HP:0002027)-abnormal(ly) disrupted digestive system process (ZP:0009738), 
CCDC168	643677	0.0000	0.9372	0.0092	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
BAHCC1	57597	0.0000	0.9333	0.0089	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ITGA6	3655	0.5027	0.3607	0.0086	0.4031	0.0000	0.0000	0.5027	0.5027	1.0000	0	Junctional epidermolysis bullosa-pyloric atresia syndrome (ORPHA:79403): Adenocarcinoma of the large intestine (HP:0040275)-Intestinal atresia (HP:0011100), Abdominal pain (HP:0002027)-Nausea and vomiting (HP:0002017), 			Proximity to COL5A1 associated with Classical Ehlers-Danlos syndrome (ORPHA:287): Adenocarcinoma of the large intestine (HP:0040275)-Hiatus hernia (HP:0002036), Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Myalgia (HP:0003326), 		
CUX2	23316	0.2510	0.6439	0.0084	0.0000	0.0000	0.0000	0.5019	0.5019	0.5000	0				Proximity to BCL6 associated with Follicular lymphoma (ORPHA:545): Adenocarcinoma of the large intestine (HP:0040275)-Lymphoma (HP:0002665), Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Night sweats (HP:0030166), 	Proximity to BCL6 Adenocarcinoma of the large intestine (HP:0040275)-abnormal Peyer's patch morphology (MP:0000696), Abdominal pain (HP:0002027)-abnormal Peyer's patch morphology (MP:0000696), 	
OBSCN	84033	0.0000	0.9268	0.0084	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NEDD4L	23327	0.2537	0.6396	0.0084	0.2935	0.3479	0.0000	0.5074	0.5074	0.5000	0	Periventricular nodular heterotopia (ORPHA:98892): Adenocarcinoma of the large intestine (HP:0040275)-Gastroesophageal reflux (HP:0002020), Abdominal pain (HP:0002027)-Gastroesophageal reflux (HP:0002020), 	Adenocarcinoma of the large intestine (HP:0040275)-decreased intestinal epithelial sodium ion transmembrane transport (MP:0014206), Abdominal pain (HP:0002027)-decreased intestinal epithelial sodium ion transmembrane transport (MP:0014206), 		Proximity to SCNN1B associated with Liddle syndrome (ORPHA:526): Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Constipation (HP:0002019), 	Proximity to SCNN1B Adenocarcinoma of the large intestine (HP:0040275)-abnormal digestive system physiology (MP:0001663), Abdominal pain (HP:0002027)-abnormal digestive system physiology (MP:0001663), 	
IGHV3-53	-1	0.0000	0.9176	0.0077	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF331	55422	0.5000	0.3271	0.0061	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to TSR2 associated with Blackfan-Diamond anemia (ORPHA:124): Adenocarcinoma of the large intestine (HP:0040275)-Acute leukemia (HP:0002488), Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Fatigue (HP:0012378), 		
ROBO3	64221	0.5005	0.3205	0.0058	0.0000	0.0000	0.0000	0.5005	0.5005	1.0000	0				Proximity to ABL1 associated with Chronic myeloid leukemia (ORPHA:521): Adenocarcinoma of the large intestine (HP:0040275)-Myeloproliferative disorder (HP:0005547), Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Poor appetite (HP:0004396), 	Proximity to ABL1 Adenocarcinoma of the large intestine (HP:0040275)-rectal prolapse (MP:0000493), Abdominal pain (HP:0002027)-enlarged esophagus (MP:0004545), 	
FO681492.1	102724488	0.0000	0.8708	0.0050	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SYNE2	23224	0.2509	0.5319	0.0030	0.3372	0.0000	0.0000	0.5019	0.5019	0.5000	0	Autosomal dominant Emery-Dreifuss muscular dystrophy (ORPHA:98853): Fatigue (HP:0012378)-Back pain (HP:0003418), Abdominal pain (HP:0002027)-Back pain (HP:0003418), 			Proximity to NUMA1 associated with Acute promyelocytic leukemia (ORPHA:520): Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Abdominal pain (HP:0002027), 		
NBPF14	25832	0.0000	0.8149	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FCGBP	8857	0.0000	0.7904	0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MROH7	374977	0.0000	0.7781	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DDX59	83479	0.5000	0.2117	0.0021	0.2417	0.0000	0.0000	0.5000	0.5000	1.0000	0	Orofaciodigital syndrome type 5 (ORPHA:2919): Adenocarcinoma of the large intestine (HP:0040275)-Aganglionic megacolon (HP:0002251), 			Proximity to PRKAR1A associated with Acute promyelocytic leukemia (ORPHA:520): Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Abdominal pain (HP:0002027), 	Proximity to PRKAR1A Adenocarcinoma of the large intestine (HP:0040275)-increased hepatocellular carcinoma incidence (MP:0003331), 	
LRRFIP1	9208	0.5021	0.1935	0.0018	0.0000	0.0000	0.0000	0.5021	0.5021	1.0000	0				Proximity to TLR3 associated with Herpes simplex virus encephalitis (ORPHA:1930): Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Nausea and vomiting (HP:0002017), 	Proximity to TLR3 Adenocarcinoma of the large intestine (HP:0040275)-increased tumor incidence (MP:0002020), 	
AHNAK2	113146	0.0000	0.7587	0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
F7	2155	0.5018	0.1434	0.0012	0.2312	0.0000	0.0000	0.5018	0.5018	1.0000	0	Congenital factor VII deficiency (ORPHA:327): Adenocarcinoma of the large intestine (HP:0040275)-Gastrointestinal hemorrhage (HP:0002239), Abdominal pain (HP:0002027)-Gastrointestinal hemorrhage (HP:0002239), 			Proximity to BRCA2 associated with Nephroblastoma (ORPHA:654): Adenocarcinoma of the large intestine (HP:0040275)-Neoplasm of the liver (HP:0002896), Fatigue (HP:0012378)-Abdominal pain (HP:0002027), Abdominal pain (HP:0002027)-Abdominal pain (HP:0002027), 	Proximity to BRCA2 Adenocarcinoma of the large intestine (HP:0040275)-increased carcinoma incidence (MP:0002038), 	
FAM189B	10712	0.0000	0.7071	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CEP170B	283638	0.0000	0.7000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CUBN	8029	0.5007	0.1199	0.0009	0.0000	0.0000	0.0000	0.5007	0.5007	1.0000	0				Proximity to INSR associated with Hyperinsulinism due to INSR deficiency (ORPHA:263458): Fatigue (HP:0012378)-Fatigue (HP:0012378), Abdominal pain (HP:0002027)-Fatigue (HP:0012378), 	Proximity to INSR Adenocarcinoma of the large intestine (HP:0040275)-increased susceptibility to induced colitis (MP:0008537), Abdominal pain (HP:0002027)-increased susceptibility to induced colitis (MP:0008537), 	
PRB3	5544	0.0000	0.6449	0.0006	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF11	200030	0.0000	0.6252	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
BEND7	222389	0.0000	0.5797	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DNAH3	55567	0.0000	0.5680	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV4-31	-1	0.0000	0.5584	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TAS2R20	259295	0.0000	0.4894	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CSMD2	114784	0.0000	0.4512	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC099489.1	400499	0.0000	0.3995	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
EFCAB8	388795	0.0000	0.3982	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ETAA1	54465	0.0000	0.3666	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC005261.1	57343	0.0000	0.3382	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LILRB1	10859	0.0000	0.0096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
