#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
MUC4	4585	0.5005	0.9133	0.5749	0.0000	0.0000	0.0000	0.5005	0.5005	1.0000	0				Proximity to SAMD9 associated with MIRAGE syndrome (OMIM:617053): Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Adrenal insufficiency (HP:0000846), 		
FARP2	9855	0.5051	0.8957	0.5468	0.0000	0.0000	0.0000	0.5051	0.5051	1.0000	0					Proximity to PLXNA4 Abnormality of the cerebral white matter (HP:0002500)-abnormal anterior commissure morphology (MP:0008225), 	
KIR2DL1	3802	0.5001	0.8969	0.5366	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to TYROBP associated with Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 1 (OMIM:221770): Mental deterioration (HP:0001268)-Frontal lobe dementia (HP:0000727), Seizure (HP:0001250)-Seizure (HP:0001250), Neurodegeneration (HP:0002180)-Leukoencephalopathy (HP:0002352), Abnormality of the cerebral white matter (HP:0002500)-Leukoencephalopathy (HP:0002352), 		
OXER1	165140	0.5011	0.8874	0.5175	0.0000	0.0000	0.0000	0.5011	0.5011	1.0000	0				Proximity to GAL associated with ?Epilepsy, familial temporal lobe, 8 (OMIM:616461): Seizure (HP:0001250)-Focal impaired awareness seizure (HP:0002384), 	Proximity to GAL Mental deterioration (HP:0001268)-abnormal object recognition memory (MP:0001458), Seizure (HP:0001250)-seizures (MP:0002064), Primary adrenal insufficiency (HP:0008207)-abnormal gland physiology (MP:0002164), Abnormality of the cerebral white matter (HP:0002500)-abnormal hippocampus morphology (MP:0000807), 	
MACC1	346389	0.5000	0.8545	0.4395	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to TYROBP associated with Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 1 (OMIM:221770): Mental deterioration (HP:0001268)-Frontal lobe dementia (HP:0000727), Seizure (HP:0001250)-Seizure (HP:0001250), Neurodegeneration (HP:0002180)-Leukoencephalopathy (HP:0002352), Abnormality of the cerebral white matter (HP:0002500)-Leukoencephalopathy (HP:0002352), 		
MCIDAS	345643	0.5000	0.8509	0.4313	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to MCM4 associated with Immunodeficiency 54 (OMIM:609981): Primary adrenal insufficiency (HP:0008207)-Adrenal insufficiency (HP:0000846), 		
NFRKB	4798	0.5003	0.8420	0.4120	0.0000	0.0000	0.0000	0.5003	0.5003	1.0000	0				Proximity to ACTL6B associated with Undetermined early-onset epileptic encephalopathy (ORPHA:442835): Mental deterioration (HP:0001268)-Mental deterioration (HP:0001268), Seizure (HP:0001250)-Status epilepticus (HP:0002133), Neurodegeneration (HP:0002180)-Cerebral atrophy (HP:0002059), Abnormality of the cerebral white matter (HP:0002500)-Abnormal corpus callosum morphology (HP:0001273), 		
LAMA3	3909	0.5050	0.8341	0.4065	0.0000	0.0000	0.0000	0.5050	0.5050	1.0000	0				Proximity to PRNP associated with Cerebral amyloid angiopathy, PRNP-related (OMIM:137440): Mental deterioration (HP:0001268)-Dementia (HP:0000726), Psychosis (HP:0000709)-Psychosis (HP:0000709), Neurodegeneration (HP:0002180)-Cerebellar atrophy (HP:0001272), 	Proximity to PRNP Mental deterioration (HP:0001268)-impaired coordination (MP:0001405), Neurodegeneration (HP:0002180)-neurodegeneration (MP:0002229), Abnormality of the cerebral white matter (HP:0002500)-abnormal cerebral cortex morphology (MP:0000788), 	
LOXHD1	125336	0.5006	0.8315	0.3900	0.0000	0.2305	0.0000	0.5006	0.5006	1.0000	0		Neurodegeneration (HP:0002180)-cochlear hair cell degeneration (MP:0004362), 		Proximity to CDH23 associated with Cushing disease (ORPHA:96253): Psychosis (HP:0000709)-Psychosis (HP:0000709), Primary adrenal insufficiency (HP:0008207)-Adrenal hyperplasia (HP:0008221), 	Proximity to CDH23 Mental deterioration (HP:0001268)-trunk curl (MP:0001512), 	
MAN1B1	11253	0.5369	0.7833	0.3745	0.5369	0.0000	0.0000	0.5002	0.5369	1.0000	0	Autosomal recessive non-syndromic intellectual disability (ORPHA:88616): Seizure (HP:0001250)-Generalized-onset seizure (HP:0002197), Neurodegeneration (HP:0002180)-Cerebral atrophy (HP:0002059), Abnormality of the cerebral white matter (HP:0002500)-Large basal ganglia (HP:0007048), 				Proximity to CANX Mental deterioration (HP:0001268)-abnormal gait (MP:0001406), Abnormality of the cerebral white matter (HP:0002500)-abnormal brain internal capsule morphology (MP:0008128), 	
AHI1	54806	0.5120	0.7929	0.3355	0.4920	0.3841	0.0000	0.5120	0.5120	1.0000	0	Joubert syndrome (ORPHA:475): Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Abnormality of the hypothalamus-pituitary axis (HP:0000864), Abnormality of the cerebral white matter (HP:0002500)-Aplasia/Hypoplasia of the corpus callosum (HP:0007370), 	Abnormality of the cerebral white matter (HP:0002500)-decreased brain size (MP:0000774), 			Proximity to HAP1 Neurodegeneration (HP:0002180)-neurodegeneration (MP:0002229), Abnormality of the cerebral white matter (HP:0002500)-abnormal hypothalamus morphology (MP:0000837), 	
NOP14	8602	0.5017	0.7995	0.3252	0.0000	0.0000	0.0000	0.5017	0.5017	1.0000	0				Proximity to RBM28 associated with ?Alopecia, neurologic defects, and endocrinopathy syndrome (OMIM:612079): Mental deterioration (HP:0001268)-Motor deterioration (HP:0002333), Primary adrenal insufficiency (HP:0008207)-Adrenal insufficiency (HP:0000846), 		
NABP1	64859	0.5002	0.8000	0.3226	0.0000	0.0000	0.0000	0.5002	0.5002	1.0000	0				Proximity to NBN associated with Nijmegen breakage syndrome (OMIM:251260): Primary adrenal insufficiency (HP:0008207)-Premature ovarian insufficiency (HP:0008209), Neurodegeneration (HP:0002180)-Neurodegeneration (HP:0002180), 		
CBR4	84869	0.5000	0.8000	0.3222	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to GUSB associated with Mucopolysaccharidosis VII (OMIM:253220): Primary adrenal insufficiency (HP:0008207)-Hepatomegaly (HP:0002240), Neurodegeneration (HP:0002180)-Neurodegeneration (HP:0002180), 	Proximity to GUSB Mental deterioration (HP:0001268)-abnormal gait (MP:0001406), 	
SMG8	55181	0.5009	0.7980	0.3202	0.0000	0.0000	0.0000	0.5009	0.5009	1.0000	0				Proximity to UPF3B associated with X-linked intellectual disability with marfanoid habitus (ORPHA:776): Seizure (HP:0001250)-Seizure (HP:0001250), Psychosis (HP:0000709)-Psychosis (HP:0000709), Primary adrenal insufficiency (HP:0008207)-Macroorchidism (HP:0000053), Abnormality of the cerebral white matter (HP:0002500)-Aplasia/Hypoplasia of the corpus callosum (HP:0007370), 	Proximity to UPF3B Mental deterioration (HP:0001268)-impaired cued conditioning behavior (MP:0009456), 	
DNAH11	8701	0.5018	0.7957	0.3176	0.0000	0.0000	0.0000	0.5018	0.5018	1.0000	0				Proximity to DCTN1 associated with Amyotrophic lateral sclerosis (ORPHA:803): Primary adrenal insufficiency (HP:0008207)-Xerostomia (HP:0000217), Neurodegeneration (HP:0002180)-Neurodegeneration (HP:0002180), 	Proximity to DCTN1 Mental deterioration (HP:0001268)-short stride length (MP:0001407), Neurodegeneration (HP:0002180)-motor neuron degeneration (MP:0000938), 	
URB1	9875	0.5000	0.7968	0.3158	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to MMACHC associated with Methylmalonic aciduria and homocystinuria, cblC type (OMIM:277400): Mental deterioration (HP:0001268)-Dementia (HP:0000726), Seizure (HP:0001250)-Seizure (HP:0001250), Neurodegeneration (HP:0002180)-Cerebral cortical atrophy (HP:0002120), 		
AKAP3	10566	0.5000	0.7894	0.3013	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to PRKAR1A associated with Pigmented nodular adrenocortical disease, primary, 1 (OMIM:610489): Mental deterioration (HP:0001268)-Mental deterioration (HP:0001268), Psychosis (HP:0000709)-Psychosis (HP:0000709), Primary adrenal insufficiency (HP:0008207)-Pigmented micronodular adrenocortical disease (HP:0001580), 		
RBPJL	11317	0.5027	0.7799	0.2889	0.0000	0.0000	0.0000	0.5027	0.5027	1.0000	0				Proximity to TBX19 associated with Congenital isolated ACTH deficiency (ORPHA:199296): Seizure (HP:0001250)-Hypoglycemic seizures (HP:0002173), Primary adrenal insufficiency (HP:0008207)-Adrenocorticotropin deficient adrenal insufficiency (HP:0011735), 	Proximity to TBX19 Primary adrenal insufficiency (HP:0008207)-adrenal gland hypoplasia (MP:0000640), Abnormality of the cerebral white matter (HP:0002500)-decreased corticotroph cell number (MP:0008341), 	
OR2M3	127062	0.5000	0.7631	0.2530	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ATXN3 associated with Machado-Joseph disease (OMIM:109150): Mental deterioration (HP:0001268)-Dementia (HP:0000726), Neurodegeneration (HP:0002180)-Cerebellar atrophy (HP:0001272), 	Proximity to ATXN3 Mental deterioration (HP:0001268)-impaired coordination (MP:0001405), Neurodegeneration (HP:0002180)-neurodegeneration (MP:0002229), Abnormality of the cerebral white matter (HP:0002500)-abnormal Purkinje cell morphology (MP:0000877), 	
ANKS1A	23294	0.5001	0.7450	0.2232	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to ATP13A2 associated with Kufor-Rakeb syndrome (OMIM:606693): Mental deterioration (HP:0001268)-Dementia (HP:0000726), Seizure (HP:0001250)-Seizure (HP:0001250), Psychosis (HP:0000709)-Psychotic episodes (HP:0000725), 	Proximity to ATP13A2 Mental deterioration (HP:0001268)-abnormal spatial learning (MP:0001463), 	
USP40	55230	0.5063	0.7338	0.2165	0.0000	0.0000	0.0000	0.5063	0.5063	1.0000	0				Proximity to PEX6 associated with Neonatal adrenoleukodystrophy (ORPHA:44): Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Primary adrenal insufficiency (HP:0008207), Neurodegeneration (HP:0002180)-Optic atrophy (HP:0000648), 		
CNTNAP3B	728577	0.3202	0.9397	0.2093	0.0000	0.3202	0.0000	0.0000	0.3202	1.0000	0		Mental deterioration (HP:0001268)-abnormal motor learning (MP:0002804), 				
ATXN1	6310	0.2532	0.9831	0.1641	0.3829	0.4476	0.0000	0.5064	0.5064	0.5000	0	Spinocerebellar ataxia type 1 (ORPHA:98755): Neurodegeneration (HP:0002180)-Atrophy/Degeneration affecting the brainstem (HP:0007366), 	Mental deterioration (HP:0001268)-abnormal spatial learning (MP:0001463), Neurodegeneration (HP:0002180)-decreased Purkinje cell number (MP:0000880), Abnormality of the cerebral white matter (HP:0002500)-decreased brain weight (MP:0002175), 		Proximity to ATXN2 associated with Spinocerebellar ataxia type 2 (ORPHA:98756): Mental deterioration (HP:0001268)-Dementia (HP:0000726), Neurodegeneration (HP:0002180)-Spinal cord posterior columns myelin loss (HP:0008311), Abnormality of the cerebral white matter (HP:0002500)-Abnormality of the substantia nigra (HP:0045007), 	Proximity to ATXN2 Mental deterioration (HP:0001268)-impaired coordination (MP:0001405), Primary adrenal insufficiency (HP:0008207)-intrahepatic cholestasis (MP:0005415), 	
BAHCC1	57597	0.2896	0.9333	0.1537	0.0000	0.2896	0.0000	0.0000	0.2896	1.0000	0		Mental deterioration (HP:0001268)-abnormal gait (MP:0001406), 				
ASPM	259266	0.5001	0.6880	0.1454	0.4514	0.4814	0.0000	0.5001	0.5001	1.0000	0	Microcephaly 5, primary, autosomal recessive (OMIM:608716): Seizure (HP:0001250)-Seizure (HP:0001250), Abnormality of the cerebral white matter (HP:0002500)-Agenesis of corpus callosum (HP:0001274), 	Abnormality of the cerebral white matter (HP:0002500)-abnormal cerebral hemisphere morphology (MP:0008540), 			Proximity to RND3 Mental deterioration (HP:0001268)-abnormal limb posture (MP:0004263), Seizure (HP:0001250)-convulsive seizures (MP:0000947), 	
SPECC1L	23384	0.3932	0.8042	0.1400	0.3932	0.0000	0.0000	0.0000	0.3932	1.0000	0	Opitz GBBB syndrome, type II (OMIM:145410): Primary adrenal insufficiency (HP:0008207)-Absent gallbladder (HP:0011467), Neurodegeneration (HP:0002180)-Cerebral cortical atrophy (HP:0002120), Abnormality of the cerebral white matter (HP:0002500)-Agenesis of corpus callosum (HP:0001274), 					
IGFN1	91156	0.5040	0.6732	0.1339	0.0000	0.0000	0.0000	0.5040	0.5040	1.0000	0				Proximity to EEF1A2 associated with Undetermined early-onset epileptic encephalopathy (ORPHA:442835): Mental deterioration (HP:0001268)-Mental deterioration (HP:0001268), Seizure (HP:0001250)-Status epilepticus (HP:0002133), Neurodegeneration (HP:0002180)-Cerebral atrophy (HP:0002059), Abnormality of the cerebral white matter (HP:0002500)-Abnormal corpus callosum morphology (HP:0001273), 	Proximity to EEF1A2 Mental deterioration (HP:0001268)-impaired coordination (MP:0001405), Neurodegeneration (HP:0002180)-motor neuron degeneration (MP:0000938), 	
RECQL5	9400	0.5001	0.6732	0.1293	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to SMC1A associated with Wiedemann-Steiner syndrome (ORPHA:319182): Mental deterioration (HP:0001268)-Psychomotor deterioration (HP:0002361), Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Growth hormone deficiency (HP:0000824), Abnormality of the cerebral white matter (HP:0002500)-Abnormal corpus callosum morphology (HP:0001273), 		
OTOG	340990	0.5003	0.6635	0.1198	0.0000	0.3426	0.0000	0.5003	0.5003	1.0000	0		Mental deterioration (HP:0001268)-abnormal posture (MP:0001504), 		Proximity to CDH23 associated with Cushing disease (ORPHA:96253): Psychosis (HP:0000709)-Psychosis (HP:0000709), Primary adrenal insufficiency (HP:0008207)-Adrenal hyperplasia (HP:0008221), 	Proximity to CDH23 Mental deterioration (HP:0001268)-trunk curl (MP:0001512), 	
DAPK1	1612	0.5029	0.6550	0.1146	0.0000	0.2896	0.0000	0.5029	0.5029	1.0000	0		Mental deterioration (HP:0001268)-abnormal gait (MP:0001406), 		Proximity to NTN1 associated with Familial congenital mirror movements (ORPHA:238722): Primary adrenal insufficiency (HP:0008207)-Hypogonadotropic hypogonadism (HP:0000044), Abnormality of the cerebral white matter (HP:0002500)-Agenesis of corpus callosum (HP:0001274), 	Proximity to NTN1 Mental deterioration (HP:0001268)-abnormal locomotor coordination (MP:0003312), Abnormality of the cerebral white matter (HP:0002500)-abnormal anterior commissure morphology (MP:0008225), 	
SASH1	23328	0.1977	1.0000	0.1141	0.1977	0.0000	0.0000	0.0000	0.1977	1.0000	0	?Cancer, alopecia, pigment dyscrasia, onychodystrophy, and keratoderma (OMIM:618373): Primary adrenal insufficiency (HP:0008207)-Multinodular goiter (HP:0005987), 					
DHX37	57647	0.5013	0.6532	0.1112	0.3197	0.0000	0.0000	0.5013	0.5013	1.0000	0	Neurodevelopmental disorder with brain anomalies and with or without vertebral or cardiac anomalies (OMIM:618731): Seizure (HP:0001250)-Infantile spasms (HP:0012469), 			Proximity to RBM28 associated with ?Alopecia, neurologic defects, and endocrinopathy syndrome (OMIM:612079): Mental deterioration (HP:0001268)-Motor deterioration (HP:0002333), Primary adrenal insufficiency (HP:0008207)-Adrenal insufficiency (HP:0000846), 		
GIGYF2	26058	0.2977	0.8622	0.0932	0.5635	0.5955	0.0000	0.5002	0.5955	0.5000	0	Hereditary late-onset Parkinson disease (ORPHA:411602): Mental deterioration (HP:0001268)-Dementia (HP:0000726), Neurodegeneration (HP:0002180)-Cerebral cortical atrophy (HP:0002120), 	Mental deterioration (HP:0001268)-impaired coordination (MP:0001405), Neurodegeneration (HP:0002180)-neurodegeneration (MP:0002229), 			Proximity to FBXO45 Mental deterioration (HP:0001268)-trunk curl (MP:0001512), Abnormality of the cerebral white matter (HP:0002500)-absent brain internal capsule (MP:0008129), 	
AKAP7	9465	0.5004	0.6223	0.0854	0.0000	0.0000	0.0000	0.5004	0.5004	1.0000	0				Proximity to TBC1D24 associated with Familial infantile myoclonic epilepsy (ORPHA:352582): Mental deterioration (HP:0001268)-Mental deterioration (HP:0001268), Seizure (HP:0001250)-Generalized non-motor (absence) seizure (HP:0002121), 	Proximity to TBC1D24 Seizure (HP:0001250)-tonic-clonic seizures (MP:0003997), 	
KPNA4	3840	0.5016	0.6209	0.0853	0.0000	0.0000	0.0000	0.5016	0.5016	1.0000	0				Proximity to GLI3 associated with Pallister-Hall syndrome (ORPHA:672): Seizure (HP:0001250)-Focal emotional seizure with laughing (HP:0010821), Primary adrenal insufficiency (HP:0008207)-Primary adrenal insufficiency (HP:0008207), Abnormality of the cerebral white matter (HP:0002500)-Abnormal corpus callosum morphology (HP:0001273), 	Proximity to GLI3 Neurodegeneration (HP:0002180)-spongiform encephalopathy (MP:0002654), Abnormality of the cerebral white matter (HP:0002500)-absent hippocampal commissure (MP:0008223), 	
SVIL	6840	0.5001	0.5782	0.0585	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to VAPB associated with Amyotrophic lateral sclerosis (ORPHA:803): Primary adrenal insufficiency (HP:0008207)-Xerostomia (HP:0000217), Neurodegeneration (HP:0002180)-Neurodegeneration (HP:0002180), 	Proximity to VAPB Mental deterioration (HP:0001268)-impaired coordination (MP:0001405), Neurodegeneration (HP:0002180)-axon degeneration (MP:0005405), 	
ZDHHC8	29801	0.5000	0.5684	0.0536	0.0000	0.3038	0.0000	0.5000	0.5000	1.0000	0		Mental deterioration (HP:0001268)-decreased exploration in new environment (MP:0001417), 		Proximity to MT-ND1 associated with MELAS (ORPHA:550): Mental deterioration (HP:0001268)-Dementia (HP:0000726), Seizure (HP:0001250)-Focal-onset seizure (HP:0007359), Psychosis (HP:0000709)-Psychotic mentation (HP:0001345), Primary adrenal insufficiency (HP:0008207)-Hypothyroidism (HP:0000821), Neurodegeneration (HP:0002180)-Cerebral cortical atrophy (HP:0002120), Abnormality of the cerebral white matter (HP:0002500)-Aplasia/Hypoplasia of the cerebral white matter (HP:0012429), 		
DISP1	84976	0.2546	0.8158	0.0411	0.4856	0.4191	0.0000	0.5092	0.5092	0.5000	0	Microform holoprosencephaly (ORPHA:280200): Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Hypothyroidism (HP:0000821), Abnormality of the cerebral white matter (HP:0002500)-Agenesis of corpus callosum (HP:0001274), 	Abnormality of the cerebral white matter (HP:0002500)-abnormal forebrain morphology (MP:0000783), 		Proximity to ZIC2 associated with Microform holoprosencephaly (ORPHA:280200): Seizure (HP:0001250)-Seizure (HP:0001250), Primary adrenal insufficiency (HP:0008207)-Hypothyroidism (HP:0000821), Abnormality of the cerebral white matter (HP:0002500)-Agenesis of corpus callosum (HP:0001274), 	Proximity to ZIC2 Mental deterioration (HP:0001268)-abnormal spatial working memory (MP:0008428), Abnormality of the cerebral white matter (HP:0002500)-abnormal amygdala morphology (MP:0000818), 	
DISP3	57540	0.5001	0.5365	0.0406	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to APOE associated with ?Alzheimer disease, protection against, due to APOE3-Christchurch (OMIM:607822): Mental deterioration (HP:0001268)-Dementia (HP:0000726), Seizure (HP:0001250)-Seizure (HP:0001250), Neurodegeneration (HP:0002180)-Cerebral cortical atrophy (HP:0002120), 	Proximity to APOE Mental deterioration (HP:0001268)-abnormal thermal nociception (MP:0002733), Seizure (HP:0001250)-abnormal kindling response (MP:0001499), Primary adrenal insufficiency (HP:0008207)-hypersecretion of corticosterone (MP:0001744), Abnormality of the cerebral white matter (HP:0002500)-hypopituitarism (MP:0003348), 	
GPR179	440435	0.5005	0.5352	0.0403	0.0000	0.0000	0.0000	0.5005	0.5005	1.0000	0				Proximity to MCOLN1 associated with Mucolipidosis IV (OMIM:252650): Mental deterioration (HP:0001268)-Progressive neurologic deterioration (HP:0002344), Primary adrenal insufficiency (HP:0008207)-Hypergastrinemia (HP:0500167), Neurodegeneration (HP:0002180)-Cerebellar atrophy (HP:0001272), Abnormality of the cerebral white matter (HP:0002500)-Dysplastic corpus callosum (HP:0006989), 	Proximity to MCOLN1 Mental deterioration (HP:0001268)-hunched posture (MP:0001505), Abnormality of the cerebral white matter (HP:0002500)-decreased brain size (MP:0000774), 	
KMT2C	58508	0.2501	0.8107	0.0376	0.3748	0.0000	0.0000	0.5002	0.5002	0.5000	0	Kleefstra syndrome 2 (OMIM:617768): Seizure (HP:0001250)-Seizure (HP:0001250), 			Proximity to SRY associated with 46,XY partial gonadal dysgenesis (ORPHA:251510): Primary adrenal insufficiency (HP:0008207)-Adrenal insufficiency (HP:0000846), 		
TRIM24	8805	0.5014	0.5230	0.0365	0.0000	0.2175	0.0000	0.5014	0.5014	1.0000	0		Primary adrenal insufficiency (HP:0008207)-increased hepatocyte proliferation (MP:0003893), 		Proximity to ESR2 associated with ?Ovarian dysgenesis 8 (OMIM:618187): Primary adrenal insufficiency (HP:0008207)-Elevated circulating follicle stimulating hormone level (HP:0008232), 	Proximity to ESR2 Mental deterioration (HP:0001268)-abnormal spatial learning (MP:0001463), Neurodegeneration (HP:0002180)-neuron degeneration (MP:0003224), Abnormality of the cerebral white matter (HP:0002500)-abnormal substantia nigra morphology (MP:0000836), 	
ZFP64	55734	0.5001	0.5186	0.0346	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to CUX2 associated with Lennox-Gastaut syndrome (ORPHA:2382): Mental deterioration (HP:0001268)-Mental deterioration (HP:0001268), Seizure (HP:0001250)-Focal-onset seizure (HP:0007359), 	Proximity to CUX2 Abnormality of the cerebral white matter (HP:0002500)-abnormal cerebral cortex morphology (MP:0000788), 	
