#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
MCIDAS	345643	0.5423	0.8509	0.5408	0.5423	0.2197	0.0000	0.5000	0.5423	1.0000	0	Primary ciliary dyskinesia (ORPHA:244): Eczema (HP:0000964)-Pneumonia (HP:0002090), Thrombocytopenia (HP:0001873)-Asplenia (HP:0001746), Decreased mean platelet volume (HP:0005537)-Asplenia (HP:0001746), Otitis media (HP:0000388)-Chronic otitis media (HP:0000389), 	Otitis media (HP:0000388)-increased or absent threshold for auditory brainstem response (MP:0011967), 		Proximity to GINS1 associated with Immunodeficiency 55 (OMIM:617827): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Neutropenia (HP:0001875), Decreased mean platelet volume (HP:0005537)-Neutropenia (HP:0001875), Otitis media (HP:0000388)-Recurrent skin infections (HP:0001581), Hematochezia (HP:0002573)-Diarrhea (HP:0002014), 		
KIR2DL1	3802	0.5000	0.8969	0.5364	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0					Proximity to TREML1 Eczema (HP:0000964)-increased susceptibility to endotoxin shock (MP:0008735), Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-thrombocytopenia (MP:0003179), Otitis media (HP:0000388)-increased susceptibility to endotoxin shock (MP:0008735), Hematochezia (HP:0002573)-hemorrhage (MP:0001914), 	
FARP2	9855	0.5000	0.8957	0.5338	0.0000	0.3018	0.0000	0.5000	0.5000	1.0000	0		Thrombocytopenia (HP:0001873)-decreased osteoclast cell number (MP:0004985), Decreased mean platelet volume (HP:0005537)-increased osteoclast cell number (MP:0004984), 			Proximity to RASA3 Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-increased mean platelet volume (MP:0002599), 	Proximity to RASA3 Thrombocytopenia (HP:0001873)-abnormal(ly) decreased amount thrombocyte (ZP:0000562), Decreased mean platelet volume (HP:0005537)-abnormal(ly) disrupted thrombocyte differentiation (ZP:0006799), 
NABP1	64859	0.5780	0.8000	0.5166	0.5780	0.0000	0.0000	0.5002	0.5780	1.0000	0	Acute promyelocytic leukemia (ORPHA:520): Eczema (HP:0000964)-Stomatitis (HP:0010280), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Stomatitis (HP:0010280), Hematochezia (HP:0002573)-Epistaxis (HP:0000421), 			Proximity to NBN associated with Nijmegen breakage syndrome (OMIM:251260): Eczema (HP:0000964)-Otitis media (HP:0000388), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Otitis media (HP:0000388), Hematochezia (HP:0002573)-Diarrhea (HP:0002014), 	Proximity to NBN Thrombocytopenia (HP:0001873)-decreased T cell number (MP:0005018), 	
OXER1	165140	0.5001	0.8874	0.5150	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0					Proximity to DBN1 Thrombocytopenia (HP:0001873)-decreased mean platelet volume (MP:0008935), Decreased mean platelet volume (HP:0005537)-decreased mean platelet volume (MP:0008935), 	
LAMA3	3909	0.5346	0.8341	0.4823	0.5346	0.2833	0.0000	0.5014	0.5346	1.0000	0	Junctional epidermolysis bullosa, generalized severe (ORPHA:79404): Eczema (HP:0000964)-Recurrent skin infections (HP:0001581), Thrombocytopenia (HP:0001873)-Anemia (HP:0001903), Decreased mean platelet volume (HP:0005537)-Anemia (HP:0001903), Otitis media (HP:0000388)-Recurrent skin infections (HP:0001581), Hematochezia (HP:0002573)-Feeding difficulties (HP:0011968), 	Eczema (HP:0000964)-abnormal epidermal layer morphology (MP:0001216), Hematochezia (HP:0002573)-small stomach (MP:0002691), 		Proximity to ITGA2B associated with Bleeding disorder, platelet-type, 16, autosomal dominant (OMIM:187800): Eczema (HP:0000964)-Petechiae (HP:0000967), Thrombocytopenia (HP:0001873)-Macrothrombocytopenia (HP:0040185), Decreased mean platelet volume (HP:0005537)-Giant platelets (HP:0001902), Hematochezia (HP:0002573)-Petechiae (HP:0000967), 	Proximity to ITGA2B Thrombocytopenia (HP:0001873)-abnormal platelet alpha-granule morphology (MP:0014060), Decreased mean platelet volume (HP:0005537)-abnormal platelet alpha-granule morphology (MP:0014060), Hematochezia (HP:0002573)-gastrointestinal hemorrhage (MP:0000465), 	Proximity to ITGA2B Thrombocytopenia (HP:0001873)-abnormal(ly) distributed thrombocyte (ZP:0001482), Decreased mean platelet volume (HP:0005537)-abnormal(ly) distributed thrombocyte (ZP:0001482), 
MACC1	346389	0.5000	0.8545	0.4395	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0					Proximity to MEIS1 Eczema (HP:0000964)-pallor (MP:0003717), Thrombocytopenia (HP:0001873)-absent platelets (MP:0003714), Decreased mean platelet volume (HP:0005537)-absent platelets (MP:0003714), Hematochezia (HP:0002573)-hemorrhage (MP:0001914), 	Proximity to MEIS1 Thrombocytopenia (HP:0001873)-abnormal(ly) decreased amount blood cell (ZP:0000172), Decreased mean platelet volume (HP:0005537)-abnormal(ly) decreased process quality hemopoiesis (ZP:0002085), Hematochezia (HP:0002573)-abnormal(ly) disrupted blood circulation (ZP:0000335), 
DNAH11	8701	0.5423	0.7957	0.4150	0.5423	0.2634	0.0000	0.5001	0.5423	1.0000	0	Primary ciliary dyskinesia (ORPHA:244): Eczema (HP:0000964)-Pneumonia (HP:0002090), Thrombocytopenia (HP:0001873)-Asplenia (HP:0001746), Decreased mean platelet volume (HP:0005537)-Asplenia (HP:0001746), Otitis media (HP:0000388)-Chronic otitis media (HP:0000389), 	Hematochezia (HP:0002573)-abnormal intestine morphology (MP:0000477), 		Proximity to FLNA associated with Congenital short bowel syndrome (OMIM:300048): Eczema (HP:0000964)-Patent ductus arteriosus (HP:0001643), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Increased mean platelet volume (HP:0011877), Hematochezia (HP:0002573)-Intestinal pseudo-obstruction (HP:0004389), 	Proximity to FLNA Hematochezia (HP:0002573)-hemorrhage (MP:0001914), 	
NFRKB	4798	0.5001	0.8420	0.4115	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0					Proximity to BAZ1A Thrombocytopenia (HP:0001873)-increased mean platelet volume (MP:0002599), Decreased mean platelet volume (HP:0005537)-increased mean platelet volume (MP:0002599), Hematochezia (HP:0002573)-abnormal stomach morphology (MP:0000470), 	
LOXHD1	125336	0.5000	0.8315	0.3884	0.0000	0.2831	0.0000	0.5000	0.5000	1.0000	0		Otitis media (HP:0000388)-absent distortion product otoacoustic emissions (MP:0004737), 		Proximity to BTD associated with Biotinidase deficiency (OMIM:253260): Eczema (HP:0000964)-Seborrheic dermatitis (HP:0001051), Thrombocytopenia (HP:0001873)-Splenomegaly (HP:0001744), Decreased mean platelet volume (HP:0005537)-Splenomegaly (HP:0001744), Otitis media (HP:0000388)-Recurrent skin infections (HP:0001581), Hematochezia (HP:0002573)-Diarrhea (HP:0002014), 	Proximity to BTD Eczema (HP:0000964)-alopecia (MP:0000414), 	
CBR4	84869	0.5000	0.8000	0.3222	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to SLCO2A1 associated with Pachydermoperiostosis (ORPHA:2796): Eczema (HP:0000964)-Seborrheic dermatitis (HP:0001051), Thrombocytopenia (HP:0001873)-Anemia (HP:0001903), Decreased mean platelet volume (HP:0005537)-Anemia (HP:0001903), Otitis media (HP:0000388)-Osteomyelitis (HP:0002754), Hematochezia (HP:0002573)-Gastrointestinal hemorrhage (HP:0002239), 		
NOP14	8602	0.5003	0.7995	0.3218	0.0000	0.0000	0.3016	0.5003	0.5003	1.0000	0			Thrombocytopenia (HP:0001873)-abnormal(ly) absent ventral wall of dorsal aorta hematopoietic stem cell (ZP:0002354), Decreased mean platelet volume (HP:0005537)-abnormal(ly) disrupted hematopoietic stem cell differentiation (ZP:0000008), 	Proximity to NSUN2 associated with Dubowitz syndrome (ORPHA:235): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Eczema (HP:0000964), Hematochezia (HP:0002573)-Chronic diarrhea (HP:0002028), 	Proximity to NSUN2 Eczema (HP:0000964)-abnormal hair cycle anagen phase (MP:0008858), Thrombocytopenia (HP:0001873)-increased erythrocyte cell number (MP:0003131), Decreased mean platelet volume (HP:0005537)-increased erythrocyte cell number (MP:0003131), Hematochezia (HP:0002573)-abnormal liver physiology (MP:0000609), 	
ASPM	259266	0.5984	0.6880	0.3209	0.1924	0.5984	0.0000	0.5002	0.5984	1.0000	0	Autosomal recessive primary microcephaly (ORPHA:2512): Eczema (HP:0000964)-Hyperreflexia (HP:0001347), Thrombocytopenia (HP:0001873)-Gray matter heterotopia (HP:0002282), Decreased mean platelet volume (HP:0005537)-Gray matter heterotopia (HP:0002282), Otitis media (HP:0000388)-Hyperreflexia (HP:0001347), 	Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-thrombocytopenia (MP:0003179), Otitis media (HP:0000388)-increased or absent threshold for auditory brainstem response (MP:0011967), 		Proximity to CARD14 associated with Pityriasis rubra pilaris (ORPHA:2897): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Ichthyosis (HP:0008064), Decreased mean platelet volume (HP:0005537)-Ichthyosis (HP:0008064), Otitis media (HP:0000388)-Pustule (HP:0200039), 	Proximity to CARD14 Eczema (HP:0000964)-decreased susceptibility to chemically induced skin inflammation (MP:0012573), Otitis media (HP:0000388)-decreased susceptibility to chemically induced skin inflammation (MP:0012573), 	
SMG8	55181	0.5007	0.7980	0.3197	0.0000	0.0000	0.0000	0.5007	0.5007	1.0000	0					Proximity to RPL27A Eczema (HP:0000964)-increased tail pigmentation (MP:0011276), Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-thrombocytopenia (MP:0003179), Otitis media (HP:0000388)-increased ear pigmentation (MP:0011278), 	
URB1	9875	0.5000	0.7968	0.3158	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ENG associated with Generalized juvenile polyposis/juvenile polyposis coli (ORPHA:329971): Thrombocytopenia (HP:0001873)-Anemia (HP:0001903), Decreased mean platelet volume (HP:0005537)-Anemia (HP:0001903), Hematochezia (HP:0002573)-Hematochezia (HP:0002573), 	Proximity to ENG Eczema (HP:0000964)-tail telangiectases (MP:0004177), Otitis media (HP:0000388)-ear telangiectases (MP:0004176), Hematochezia (HP:0002573)-internal hemorrhage (MP:0001634), 	
AHI1	54806	0.5000	0.7929	0.3082	0.2811	0.0000	0.0000	0.5000	0.5000	1.0000	0	Retinitis pigmentosa (ORPHA:791): Eczema (HP:0000964)-Abnormal retinal vascular morphology (HP:0008046), Otitis media (HP:0000388)-Conductive hearing impairment (HP:0000405), 			Proximity to RAG2 associated with Severe combined immunodeficiency, B cell-negative (OMIM:601457): Eczema (HP:0000964)-Pneumonia (HP:0002090), Thrombocytopenia (HP:0001873)-B lymphocytopenia (HP:0010976), Decreased mean platelet volume (HP:0005537)-B lymphocytopenia (HP:0010976), Otitis media (HP:0000388)-Otitis media (HP:0000388), Hematochezia (HP:0002573)-Diarrhea (HP:0002014), 	Proximity to RAG2 Eczema (HP:0000964)-erythroderma (MP:0003454), Thrombocytopenia (HP:0001873)-decreased lymphocyte cell number (MP:0005016), Otitis media (HP:0000388)-erythroderma (MP:0003454), Hematochezia (HP:0002573)-colitis (MP:0002816), 	Proximity to RAG2 Thrombocytopenia (HP:0001873)-abnormal(ly) decreased amount lymphocyte (ZP:0000560), Decreased mean platelet volume (HP:0005537)-abnormal(ly) decreased amount lymphocyte (ZP:0000560), 
AKAP3	10566	0.5000	0.7894	0.3013	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0					Proximity to RUNX1T1 Eczema (HP:0000964)-pallor (MP:0003717), Otitis media (HP:0000388)-absent gastric milk in neonates (MP:0009546), Hematochezia (HP:0002573)-rectal hemorrhage (MP:0003293), 	
MAN1B1	11253	0.5000	0.7833	0.2897	0.2322	0.0000	0.0000	0.5000	0.5000	1.0000	0	Autosomal recessive non-syndromic intellectual disability (ORPHA:88616): Thrombocytopenia (HP:0001873)-Polymicrogyria (HP:0002126), Decreased mean platelet volume (HP:0005537)-Polymicrogyria (HP:0002126), Hematochezia (HP:0002573)-Nasogastric tube feeding (HP:0040288), 			Proximity to ATP2A2 associated with Darier disease (ORPHA:218): Eczema (HP:0000964)-Pruritus (HP:0000989), Thrombocytopenia (HP:0001873)-Palmoplantar keratoderma (HP:0000982), Decreased mean platelet volume (HP:0005537)-Palmoplantar keratoderma (HP:0000982), Hematochezia (HP:0002573)-Anal mucosal leukoplakia (HP:0005212), 	Proximity to ATP2A2 Thrombocytopenia (HP:0001873)-decreased mean platelet volume (MP:0008935), Decreased mean platelet volume (HP:0005537)-decreased mean platelet volume (MP:0008935), 	Proximity to ATP2A2 Hematochezia (HP:0002573)-abnormal(ly) decreased rate heart contraction (ZP:0000230), 
RBPJL	11317	0.5005	0.7799	0.2843	0.0000	0.0000	0.0000	0.5005	0.5005	1.0000	0				Proximity to PTEN associated with Juvenile polyposis of infancy (ORPHA:79076): Eczema (HP:0000964)-Hemangioma (HP:0001028), Thrombocytopenia (HP:0001873)-Refractory anemia (HP:0005505), Decreased mean platelet volume (HP:0005537)-Refractory anemia (HP:0005505), Hematochezia (HP:0002573)-Hematochezia (HP:0002573), 	Proximity to PTEN Eczema (HP:0000964)-increased mammary gland tumor incidence (MP:0010299), Hematochezia (HP:0002573)-colon polyps (MP:0003269), 	Proximity to PTEN Thrombocytopenia (HP:0001873)-abnormal(ly) decreased amount macrophage (ZP:0003789), Decreased mean platelet volume (HP:0005537)-abnormal(ly) decreased amount macrophage (ZP:0003789), 
OR2M3	127062	0.5000	0.7631	0.2530	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ACTN1 associated with Bleeding disorder, platelet-type, 15 (OMIM:615193): Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Increased mean platelet volume (HP:0011877), Hematochezia (HP:0002573)-Epistaxis (HP:0000421), 		
SASH1	23328	0.2748	1.0000	0.2230	0.1691	0.2748	0.0000	0.0000	0.2748	1.0000	0	?Cancer, alopecia, pigment dyscrasia, onychodystrophy, and keratoderma (OMIM:618373): Thrombocytopenia (HP:0001873)-Palmoplantar keratoderma (HP:0000982), Decreased mean platelet volume (HP:0005537)-Palmoplantar keratoderma (HP:0000982), 	Hematochezia (HP:0002573)-hemorrhage (MP:0001914), 				
ANKS1A	23294	0.5000	0.7450	0.2230	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to PINK1 associated with Young-onset Parkinson disease (ORPHA:2828): Eczema (HP:0000964)-Hyperreflexia (HP:0001347), Otitis media (HP:0000388)-Hyperreflexia (HP:0001347), Hematochezia (HP:0002573)-Diarrhea (HP:0002014), 	Proximity to PINK1 Thrombocytopenia (HP:0001873)-decreased mean platelet volume (MP:0008935), Decreased mean platelet volume (HP:0005537)-decreased mean platelet volume (MP:0008935), 	Proximity to PINK1 Eczema (HP:0000964)-abnormal(ly) increased process quality microglial cell activation (ZP:0010806), Thrombocytopenia (HP:0001873)-abnormal(ly) present in greater numbers in organism nucleate erythrocyte (ZP:0005009), Decreased mean platelet volume (HP:0005537)-abnormal(ly) present in greater numbers in organism nucleate erythrocyte (ZP:0005009), Otitis media (HP:0000388)-abnormal(ly) increased process quality microglial cell activation (ZP:0010806), Hematochezia (HP:0002573)-abnormal(ly) decreased process quality heart contraction (ZP:0003252), 
USP40	55230	0.5001	0.7338	0.2057	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to USP18 associated with Pseudo-TORCH syndrome 2 (OMIM:617397): Eczema (HP:0000964)-Petechiae (HP:0000967), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Hematochezia (HP:0002573)-Petechiae (HP:0000967), 	Proximity to USP18 Eczema (HP:0000964)-increased susceptibility to endotoxin shock (MP:0008735), Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-thrombocytopenia (MP:0003179), Otitis media (HP:0000388)-increased susceptibility to endotoxin shock (MP:0008735), 	
ATXN1	6310	0.2500	0.9831	0.1596	0.2548	0.0000	0.0000	0.5000	0.5000	0.5000	0	Spinocerebellar ataxia 1 (OMIM:164400): Eczema (HP:0000964)-Hyperreflexia (HP:0001347), Otitis media (HP:0000388)-Hyperreflexia (HP:0001347), Hematochezia (HP:0002573)-Dysphagia (HP:0002015), 				Proximity to USP22 Thrombocytopenia (HP:0001873)-decreased mean platelet volume (MP:0008935), Decreased mean platelet volume (HP:0005537)-decreased mean platelet volume (MP:0008935), 	
RECQL5	9400	0.5010	0.6732	0.1304	0.0000	0.0000	0.0000	0.5010	0.5010	1.0000	0				Proximity to ZNF408 associated with Retinitis pigmentosa (ORPHA:791): Eczema (HP:0000964)-Abnormal retinal vascular morphology (HP:0008046), Otitis media (HP:0000388)-Conductive hearing impairment (HP:0000405), 	Proximity to ZNF408 Thrombocytopenia (HP:0001873)-decreased mean platelet volume (MP:0008935), Decreased mean platelet volume (HP:0005537)-decreased mean platelet volume (MP:0008935), 	
