#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
CCNB3	85417	0.5031	0.8736	0.4911	0.0000	0.0000	0.0000	0.5031	0.5031	1.0000	0				Proximity to KIF23 associated with Congenital dyserythropoietic anemia type III (ORPHA:98870): Thrombocytopenia (HP:0001873)-Poikilocytosis (HP:0004447), Decreased mean platelet volume (HP:0005537)-Poikilocytosis (HP:0004447), Hematochezia (HP:0002573)-Melena (HP:0002249), 		
SLC38A5	92745	0.5001	0.8110	0.3447	0.0000	0.1509	0.0000	0.5001	0.5001	1.0000	0		Hematochezia (HP:0002573)-abnormal pancreatic alpha cell morphology (MP:0005216), 		Proximity to ABCA1 associated with Tangier disease (ORPHA:31150): Eczema (HP:0000964)-Orange discolored tonsils (HP:0030814), Thrombocytopenia (HP:0001873)-Thrombocytopenia (HP:0001873), Decreased mean platelet volume (HP:0005537)-Thrombocytopenia (HP:0001873), Otitis media (HP:0000388)-Orange discolored tonsils (HP:0030814), Hematochezia (HP:0002573)-Abdominal pain (HP:0002027), 	Proximity to ABCA1 Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-thrombocytopenia (MP:0003179), Hematochezia (HP:0002573)-hemorrhage (MP:0001914), 	
CASK	8573	0.2286	0.9886	0.1380	0.1930	0.2286	0.0000	0.0000	0.2286	1.0000	0	Mental retardation, with or without nystagmus (OMIM:300422): Hematochezia (HP:0002573)-Feeding difficulties in infancy (HP:0008872), 	Eczema (HP:0000964)-epidermal hyperplasia (MP:0001222), Hematochezia (HP:0002573)-mandibular retrognathia (MP:0030273), 				
AMOT	154796	0.5005	0.6797	0.1367	0.0000	0.2748	0.0000	0.5005	0.5005	1.0000	0		Hematochezia (HP:0002573)-hemorrhage (MP:0001914), 		Proximity to CARD14 associated with Pityriasis rubra pilaris (ORPHA:2897): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Ichthyosis (HP:0008064), Decreased mean platelet volume (HP:0005537)-Ichthyosis (HP:0008064), Otitis media (HP:0000388)-Pustule (HP:0200039), 	Proximity to CARD14 Eczema (HP:0000964)-decreased susceptibility to chemically induced skin inflammation (MP:0012573), Otitis media (HP:0000388)-decreased susceptibility to chemically induced skin inflammation (MP:0012573), 	
PORCN	64840	0.2502	0.9534	0.1266	0.3360	0.2112	0.0000	0.5004	0.5004	0.5000	0	Focal dermal hypoplasia (ORPHA:2092): Eczema (HP:0000964)-Erythema (HP:0010783), Otitis media (HP:0000388)-Abnormality of the middle ear (HP:0000370), Hematochezia (HP:0002573)-Gastroesophageal reflux (HP:0002020), 	Eczema (HP:0000964)-thin epidermis (MP:0001218), 		Proximity to FECH associated with Protoporphyria, erythropoietic, 1 (OMIM:177000): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Hemolytic anemia (HP:0001878), Decreased mean platelet volume (HP:0005537)-Hemolytic anemia (HP:0001878), Otitis media (HP:0000388)-Eczema (HP:0000964), Hematochezia (HP:0002573)-Hepatic failure (HP:0001399), 	Proximity to FECH Eczema (HP:0000964)-skin photosensitivity (MP:0001202), Thrombocytopenia (HP:0001873)-thrombocytosis (MP:0005505), Decreased mean platelet volume (HP:0005537)-thrombocytosis (MP:0005505), Hematochezia (HP:0002573)-jaundice (MP:0000611), 	Proximity to FECH Thrombocytopenia (HP:0001873)-abnormal(ly) composition nucleate erythrocyte hemoglobin complex (ZP:0000953), Decreased mean platelet volume (HP:0005537)-abnormal(ly) composition nucleate erythrocyte hemoglobin complex (ZP:0000953), 
ALAS2	212	0.5077	0.6169	0.0875	0.3701	0.4545	0.3450	0.5077	0.5077	1.0000	0	X-linked sideroblastic anemia (ORPHA:75563): Eczema (HP:0000964)-Splenomegaly (HP:0001744), Thrombocytopenia (HP:0001873)-Anemia (HP:0001903), Decreased mean platelet volume (HP:0005537)-Anemia (HP:0001903), Otitis media (HP:0000388)-Splenomegaly (HP:0001744), 	Eczema (HP:0000964)-pallor (MP:0003717), Thrombocytopenia (HP:0001873)-pancytopenia (MP:0005152), Decreased mean platelet volume (HP:0005537)-pancytopenia (MP:0005152), 	Thrombocytopenia (HP:0001873)-abnormal(ly) decreased amount nucleate erythrocyte (ZP:0000396), Decreased mean platelet volume (HP:0005537)-abnormal(ly) desaturated blue nucleate erythrocyte (ZP:0001312), 	Proximity to IREB2 associated with Neurodegeneration, early-onset, with choreoathetoid movements and microcytic anemia (OMIM:618451): Eczema (HP:0000964)-Hyperreflexia (HP:0001347), Thrombocytopenia (HP:0001873)-Microcytic anemia (HP:0001935), Decreased mean platelet volume (HP:0005537)-Microcytic anemia (HP:0001935), Otitis media (HP:0000388)-Hyperreflexia (HP:0001347), 	Proximity to IREB2 Thrombocytopenia (HP:0001873)-thrombocytopenia (MP:0003179), Decreased mean platelet volume (HP:0005537)-decreased mean platelet volume (MP:0008935), Hematochezia (HP:0002573)-increased intestinal iron level (MP:0020369), 	
CT47B1	643311	0.0000	0.9964	0.0157	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TSPAN6	7105	0.0000	0.9964	0.0157	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC244636.1	-1	0.0000	0.9885	0.0146	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
STARD8	9754	0.5001	0.3373	0.0067	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to DOCK8 associated with Hyper-IgE recurrent infection syndrome, autosomal recessive (OMIM:243700): Eczema (HP:0000964)-Eczema (HP:0000964), Thrombocytopenia (HP:0001873)-Eosinophilia (HP:0001880), Decreased mean platelet volume (HP:0005537)-Eosinophilia (HP:0001880), Otitis media (HP:0000388)-Eczema (HP:0000964), Hematochezia (HP:0002573)-Subarachnoid hemorrhage (HP:0002138), 	Proximity to DOCK8 Thrombocytopenia (HP:0001873)-decreased T cell number (MP:0005018), 	
IDS	3423	0.5698	0.1993	0.0039	0.5698	0.1881	0.0000	0.0000	0.5698	1.0000	0	Mucopolysaccharidosis II (OMIM:309900): Eczema (HP:0000964)-Recurrent otitis media (HP:0000403), Thrombocytopenia (HP:0001873)-Splenomegaly (HP:0001744), Decreased mean platelet volume (HP:0005537)-Splenomegaly (HP:0001744), Otitis media (HP:0000388)-Recurrent otitis media (HP:0000403), Hematochezia (HP:0002573)-Diarrhea (HP:0002014), 	Eczema (HP:0000964)-alopecia (MP:0000414), 				
PRRG3	79057	0.0000	0.8074	0.0028	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SPANXC	64663	0.0000	0.7661	0.0019	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBDY	550643	0.0000	0.7479	0.0016	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
HMGN1P34	-1	0.0000	0.7342	0.0014	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ITIH6	347365	0.0000	0.6743	0.0008	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FAM47A	158724	0.0000	0.6199	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FMR1	2332	0.5305	0.0000	0.0004	0.5305	0.1713	0.0000	0.5001	0.5305	1.0000	0	Fragile X syndrome (ORPHA:908): Eczema (HP:0000964)-Chronic otitis media (HP:0000389), Otitis media (HP:0000388)-Chronic otitis media (HP:0000389), Hematochezia (HP:0002573)-Gastroesophageal reflux (HP:0002020), 	Eczema (HP:0000964)-hypodipsia (MP:0011737), Otitis media (HP:0000388)-hypodipsia (MP:0011737), 		Proximity to ADD1 associated with Hypertension, essential, salt-sensitive (OMIM:145500): Eczema (HP:0000964)-Elevated mean arterial pressure (HP:0004972), Hematochezia (HP:0002573)-Elevated mean arterial pressure (HP:0004972), 	Proximity to ADD1 Thrombocytopenia (HP:0001873)-thrombocytosis (MP:0005505), Decreased mean platelet volume (HP:0005537)-decreased mean platelet volume (MP:0008935), 	
DIPK2B	79742	0.0000	0.5742	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
RAI2	10742	0.5000	0.0041	0.0003	0.0000	0.3248	0.0000	0.5000	0.5000	1.0000	0		Thrombocytopenia (HP:0001873)-decreased mean corpuscular hemoglobin concentration (MP:0005642), Decreased mean platelet volume (HP:0005537)-decreased mean corpuscular hemoglobin concentration (MP:0005642), 		Proximity to HOXA11 associated with Radioulnar synostosis with amegakaryocytic thrombocytopenia 1 (OMIM:605432): Eczema (HP:0000964)-Petechiae (HP:0000967), Thrombocytopenia (HP:0001873)-Congenital thrombocytopenia (HP:0001905), Decreased mean platelet volume (HP:0005537)-Congenital thrombocytopenia (HP:0001905), Otitis media (HP:0000388)-Megakaryocytopenia (HP:0005548), Hematochezia (HP:0002573)-Petechiae (HP:0000967), 		
CSF2RA	1438	0.5021	0.0000	0.0003	0.2305	0.0000	0.0000	0.5021	0.5021	1.0000	0	Hereditary pulmonary alveolar proteinosis (ORPHA:264675): Eczema (HP:0000964)-Autoimmune antibody positivity (HP:0030057), Otitis media (HP:0000388)-Autoimmune antibody positivity (HP:0030057), Hematochezia (HP:0002573)-Tachycardia (HP:0001649), 			Proximity to IL7 associated with Epidermodysplasia verruciformis (ORPHA:302): Eczema (HP:0000964)-Seborrheic dermatitis (HP:0001051), Otitis media (HP:0000388)-Pustule (HP:0200039), Hematochezia (HP:0002573)-Telangiectasia of the skin (HP:0100585), 	Proximity to IL7 Thrombocytopenia (HP:0001873)-decreased leukocyte cell number (MP:0000221), Hematochezia (HP:0002573)-absent Peyer's patches (MP:0002831), 	
P2RY8	286530	0.5000	0.0000	0.0003	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to IL7 associated with Epidermodysplasia verruciformis (ORPHA:302): Eczema (HP:0000964)-Seborrheic dermatitis (HP:0001051), Otitis media (HP:0000388)-Pustule (HP:0200039), Hematochezia (HP:0002573)-Telangiectasia of the skin (HP:0100585), 	Proximity to IL7 Thrombocytopenia (HP:0001873)-decreased leukocyte cell number (MP:0000221), Hematochezia (HP:0002573)-absent Peyer's patches (MP:0002831), 	
VCX	26609	0.5000	0.0000	0.0003	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ENG associated with Generalized juvenile polyposis/juvenile polyposis coli (ORPHA:329971): Thrombocytopenia (HP:0001873)-Anemia (HP:0001903), Decreased mean platelet volume (HP:0005537)-Anemia (HP:0001903), Hematochezia (HP:0002573)-Hematochezia (HP:0002573), 	Proximity to ENG Eczema (HP:0000964)-tail telangiectases (MP:0004177), Otitis media (HP:0000388)-ear telangiectases (MP:0004176), Hematochezia (HP:0002573)-internal hemorrhage (MP:0001634), 	
PASD1	139135	0.0000	0.5371	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MTRNR2L10	100463488	0.0000	0.5353	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ATP2B3	492	0.2175	0.0140	0.0000	0.0000	0.2175	0.0000	0.0000	0.2175	1.0000	0		Eczema (HP:0000964)-abnormal coat appearance (MP:0001510), Hematochezia (HP:0002573)-decreased heart rate (MP:0005333), 				
AC236972.4	-1	0.0000	0.2558	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PDZD4	57595	0.0000	0.0017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GCNA	93953	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
